icon_id,artist_id,num_albums,artist_name,album_id,track_id,album_name,track_name,media_type_id,track_length
12,276,8,"Elvis Presley",64,733,"Pot Luck","Something Blue",1,338
12,276,8,"Elvis Presley",64,734,"Pot Luck",Suspicion,1,327
12,276,8,"Elvis Presley",64,735,"Pot Luck","I Feel That I've Known You Forever",4,349
12,276,8,"Elvis Presley",64,736,"Pot Luck","Night Rider",5,289
12,276,8,"Elvis Presley",64,737,"Pot Luck","Fountain of Love",4,256
12,276,8,"Elvis Presley",64,738,"Pot Luck","That's Someone You Never Forget",4,345
13,328,3,"Harry Styles",65,739,"Harry Styles","Meet Me in the Hallway",4,231
13,328,3,"Harry Styles",65,740,"Harry Styles","Sign of the Times",3,209
13,328,3,"Harry Styles",65,741,"Harry Styles",Carolina,1,341
13,328,3,"Harry Styles",65,742,"Harry Styles","Two Ghosts",1,348
13,328,3,"Harry Styles",65,743,"Harry Styles","Sweet Creature",4,244
13,328,3,"Harry Styles",65,744,"Harry Styles","Only Angel",4,208
13,328,3,"Harry Styles",65,745,"Harry Styles",Kiwi,2,190
13,328,3,"Harry Styles",65,746,"Harry Styles","Ever Since New York",1,311
13,328,3,"Harry Styles",65,747,"Harry Styles",Woman,5,225
13,328,3,"Harry Styles",65,748,"Harry Styles","From the Dining Table",5,191
13,328,3,"Harry Styles",65,749,"Harry Styles","Just a Little Bit of Your Heart (Live)",5,327
13,328,3,"Harry Styles",66,750,"Fine Line",Golden,4,189
13,328,3,"Harry Styles",66,751,"Fine Line","Watermelon Sugar",3,345
13,328,3,"Harry Styles",66,752,"Fine Line","Adore You",1,315
13,328,3,"Harry Styles",66,753,"Fine Line","Lights Up",3,215
13,328,3,"Harry Styles",66,754,"Fine Line",Cherry,3,255
13,328,3,"Harry Styles",66,755,"Fine Line",Falling,1,266
13,328,3,"Harry Styles",66,756,"Fine Line","To Be So Lonely",4,335
13,328,3,"Harry Styles",66,757,"Fine Line",She,2,218
13,328,3,"Harry Styles",66,758,"Fine Line","Sunflower, Vol. 6",2,213
13,328,3,"Harry Styles",66,759,"Fine Line","Canyon Moon",3,249
13,328,3,"Harry Styles",66,760,"Fine Line","Fine Line",1,180
13,328,3,"Harry Styles",67,761,"Harry's House","Music for a Sushi Restaurant",1,260
13,328,3,"Harry Styles",67,762,"Harry's House","Late Night Talking",2,337
13,328,3,"Harry Styles",67,763,"Harry's House",Grapejuice,4,247
13,328,3,"Harry Styles",67,764,"Harry's House","As It Was",1,349
13,328,3,"Harry Styles",67,765,"Harry's House",Daylight,2,301
13,328,3,"Harry Styles",67,766,"Harry's House","Little Freak",3,327
13,328,3,"Harry Styles",67,767,"Harry's House",Matilda,2,248
13,328,3,"Harry Styles",67,768,"Harry's House",Cinema,3,333
13,328,3,"Harry Styles",67,769,"Harry's House",Daydreaming,1,212
13,328,3,"Harry Styles",67,770,"Harry's House","Keep Driving",4,347
13,328,3,"Harry Styles",67,771,"Harry's House",Satellite,3,258
13,328,3,"Harry Styles",67,772,"Harry's House","Love of My Life",3,224
14,341,6,"Imagine Dragons",68,773,"Night Visions",Radioactive,4,214
14,341,6,"Imagine Dragons",68,774,"Night Visions",Tiptoe,1,311
14,341,6,"Imagine Dragons",68,775,"Night Visions","It’s Time",3,198
14,341,6,"Imagine Dragons",68,776,"Night Visions",Demons,1,218
14,341,6,"Imagine Dragons",68,777,"Night Visions","On Top of the World",2,188
14,341,6,"Imagine Dragons",68,778,"Night Visions",Amsterdam,2,190
14,341,6,"Imagine Dragons",68,779,"Night Visions","Hear Me",5,342
14,341,6,"Imagine Dragons",68,780,"Night Visions","Every Night",4,229
14,341,6,"Imagine Dragons",68,781,"Night Visions","Bleeding Out",4,284
14,341,6,"Imagine Dragons",68,782,"Night Visions","Nothing Left to Say / Rocks",3,351
14,341,6,"Imagine Dragons",69,783,"Smoke + Mirrors",Shots,2,215
14,341,6,"Imagine Dragons",69,784,"Smoke + Mirrors",Gold,3,322
14,341,6,"Imagine Dragons",69,785,"Smoke + Mirrors","Smoke and Mirrors",4,351
14,341,6,"Imagine Dragons",69,786,"Smoke + Mirrors","I’m So Sorry",1,232
14,341,6,"Imagine Dragons",69,787,"Smoke + Mirrors","I Bet My Life",2,301
14,341,6,"Imagine Dragons",69,788,"Smoke + Mirrors",Polaroid,4,316
14,341,6,"Imagine Dragons",69,789,"Smoke + Mirrors",Friction,1,351
14,341,6,"Imagine Dragons",69,790,"Smoke + Mirrors","It Comes Back to You",4,219
14,341,6,"Imagine Dragons",69,791,"Smoke + Mirrors",Dream,5,234
14,341,6,"Imagine Dragons",69,792,"Smoke + Mirrors",Trouble,2,244
14,341,6,"Imagine Dragons",69,793,"Smoke + Mirrors",Summer,3,206
14,341,6,"Imagine Dragons",69,794,"Smoke + Mirrors","Hopeless Opus",3,251
14,341,6,"Imagine Dragons",69,795,"Smoke + Mirrors","The Fall",1,254
14,341,6,"Imagine Dragons",69,796,"Smoke + Mirrors",Warriors,4,236
14,341,6,"Imagine Dragons",70,797,Evolve,"I Don’t Know Why",3,211
14,341,6,"Imagine Dragons",70,798,Evolve,"Whatever It Takes",1,251
14,341,6,"Imagine Dragons",70,799,Evolve,Believer,3,188
14,341,6,"Imagine Dragons",70,800,Evolve,"Walking the Wir",4,224
14,341,6,"Imagine Dragons",70,801,Evolve,"Rise Up",4,265
14,341,6,"Imagine Dragons",70,802,Evolve,"I’ll Make It Up",2,279
14,341,6,"Imagine Dragons",70,803,Evolve,Yesterday,3,315
14,341,6,"Imagine Dragons",70,804,Evolve,"Mouth of the River",3,239
14,341,6,"Imagine Dragons",70,805,Evolve,Thunder,4,260
14,341,6,"Imagine Dragons",70,806,Evolve,"Start Over",3,287
14,341,6,"Imagine Dragons",70,807,Evolve,"Dancing in the Dark",1,191
14,341,6,"Imagine Dragons",70,808,Evolve,Digital,3,265
14,341,6,"Imagine Dragons",71,809,Origins,Natural,1,189
14,341,6,"Imagine Dragons",71,810,Origins,Boomerang,3,286
14,341,6,"Imagine Dragons",71,811,Origins,Machine,1,240
14,341,6,"Imagine Dragons",71,812,Origins,"Cool Out",4,333
14,341,6,"Imagine Dragons",71,813,Origins,"Bad Liars",2,226
14,341,6,"Imagine Dragons",71,814,Origins,"West Coast",3,335
14,341,6,"Imagine Dragons",71,815,Origins,Zero,3,267
14,341,6,"Imagine Dragons",71,816,Origins,"Bullet in a Gun",4,208
14,341,6,"Imagine Dragons",71,817,Origins,"Digital (Reimagined)",3,245
14,341,6,"Imagine Dragons",71,818,Origins,Only,4,338
14,341,6,"Imagine Dragons",71,819,Origins,Stuck,1,303
14,341,6,"Imagine Dragons",71,820,Origins,Love,1,309
14,341,6,"Imagine Dragons",71,821,Origins,"Burn Out",4,238
14,341,6,"Imagine Dragons",72,822,"Mercury – Act 1","My Life",5,355
14,341,6,"Imagine Dragons",72,823,"Mercury – Act 1",Lonely,2,351
14,341,6,"Imagine Dragons",72,824,"Mercury – Act 1",Wrecked,1,212
14,341,6,"Imagine Dragons",72,825,"Mercury – Act 1",Monday,5,216
14,341,6,"Imagine Dragons",72,826,"Mercury – Act 1",#1,4,199
14,341,6,"Imagine Dragons",72,827,"Mercury – Act 1","Easy Come Easy Go",1,330
14,341,6,"Imagine Dragons",72,828,"Mercury – Act 1",Giants,5,195
14,341,6,"Imagine Dragons",72,829,"Mercury – Act 1","It’s OK",1,329
14,341,6,"Imagine Dragons",72,830,"Mercury – Act 1","Dull Knive",3,252
14,341,6,"Imagine Dragons",72,831,"Mercury – Act 1","Follow You",5,218
14,341,6,"Imagine Dragons",72,832,"Mercury – Act 1",Cutthroate,3,332
14,341,6,"Imagine Dragons",72,833,"Mercury – Act 1","No Time",1,208
14,341,6,"Imagine Dragons",72,834,"Mercury – Act 1","One Day",2,234
14,341,6,"Imagine Dragons",73,835,"Mercury – Act 2",Bones,4,354
14,341,6,"Imagine Dragons",73,836,"Mercury – Act 2",Symphony,4,314
14,341,6,"Imagine Dragons",73,837,"Mercury – Act 2",Sharks,1,180
14,341,6,"Imagine Dragons",73,838,"Mercury – Act 2","I Don’t Like Myself",4,317
14,341,6,"Imagine Dragons",73,839,"Mercury – Act 2",Blur,3,327
14,341,6,"Imagine Dragons",73,840,"Mercury – Act 2","Higher Ground",5,214
14,341,6,"Imagine Dragons",73,841,"Mercury – Act 2",Crushed,4,256
14,341,6,"Imagine Dragons",73,842,"Mercury – Act 2","Take It Easy",3,263
14,341,6,"Imagine Dragons",73,843,"Mercury – Act 2",Waves,5,356
14,341,6,"Imagine Dragons",73,844,"Mercury – Act 2","I Wish",5,205
14,341,6,"Imagine Dragons",73,845,"Mercury – Act 2",Continual,4,229
14,341,6,"Imagine Dragons",73,846,"Mercury – Act 2","They Don’t Know You Like I",1,219
15,343,5,"J Balvin",74,847,"La Familia",Sola,2,256
15,343,5,"J Balvin",74,848,"La Familia",Tranquila,4,337
15,343,5,"J Balvin",74,849,"La Familia","6 AM",1,232
15,343,5,"J Balvin",74,850,"La Familia","La Venganza",1,278
15,343,5,"J Balvin",74,851,"La Familia","Yo Te Lo Dije",5,331
15,343,5,"J Balvin",74,852,"La Familia",Segura,3,307
15,343,5,"J Balvin",74,853,"La Familia","Mala Mia",1,185
15,343,5,"J Balvin",74,854,"La Familia","Mil Fantasías",2,348
15,343,5,"J Balvin",74,855,"La Familia","Sin Compromiso",1,239
15,343,5,"J Balvin",74,856,"La Familia",Perdón,1,360
15,343,5,"J Balvin",74,857,"La Familia","La Familia",4,184
15,343,5,"J Balvin",75,858,Energía,Veneno,4,185
15,343,5,"J Balvin",75,859,Energía,Ginza,3,223
15,343,5,"J Balvin",75,860,Energía,Safari,1,263
15,343,5,"J Balvin",75,861,Energía,Bobo,2,292
15,343,5,"J Balvin",75,862,Energía,SnapChat,2,300
15,343,5,"J Balvin",75,863,Energía,"Pierde Los Modales",3,322
15,343,5,"J Balvin",75,864,Energía,Acércate,3,342
15,343,5,"J Balvin",75,865,Energía,"Sigo E",4,347
15,343,5,"J Balvin",75,866,Energía,Malvad,3,228
15,343,5,"J Balvin",75,867,Energía,"35 Pa Las 12",2,230
15,343,5,"J Balvin",76,868,Vibras,"Vibras (Intro)",1,261
15,343,5,"J Balvin",76,869,Vibras,"Mi Gente",1,222
15,343,5,"J Balvin",76,870,Vibras,Amba,1,200
15,343,5,"J Balvin",76,871,Vibras,Brilla,5,225
15,343,5,"J Balvin",76,872,Vibras,"En Mí",3,211
15,343,5,"J Balvin",76,873,Vibras,"No Es Justo",5,234
15,343,5,"J Balvin",76,874,Vibras,Ahora,5,184
15,343,5,"J Balvin",76,875,Vibras,"Cuando Tú Quiera",3,180
15,343,5,"J Balvin",76,876,Vibras,"Dónde Estarás",1,328
15,343,5,"J Balvin",76,877,Vibras,Peligrosa,3,334
15,343,5,"J Balvin",76,878,Vibras,Fantasías,5,207
15,343,5,"J Balvin",76,879,Vibras,"Vibras (Outro)",4,219
15,343,5,"J Balvin",76,880,Vibras,Ambiente,5,344
15,343,5,"J Balvin",77,881,Colores,Amarillo,2,278
15,343,5,"J Balvin",77,882,Colores,Azul,1,231
15,343,5,"J Balvin",77,883,Colores,Rosa,2,298
15,343,5,"J Balvin",77,884,Colores,Verde,3,224
15,343,5,"J Balvin",77,885,Colores,Negr,5,304
15,343,5,"J Balvin",77,886,Colores,Rojo,5,349
15,343,5,"J Balvin",77,887,Colores,Gris,5,343
15,343,5,"J Balvin",77,888,Colores,Morado,4,295
15,343,5,"J Balvin",77,889,Colores,Blan,5,259
15,343,5,"J Balvin",77,890,Colores,Arcoiris,2,259
15,343,5,"J Balvin",78,891,Jose,"Que Locura",4,246
15,343,5,"J Balvin",78,892,Jose,"Una Nota",2,266
15,343,5,"J Balvin",78,893,Jose,"In Da Getto",4,359
15,343,5,"J Balvin",78,894,Jose,Bebe,4,328
15,343,5,"J Balvin",78,895,Jose,F40,2,236
15,343,5,"J Balvin",78,896,Jose,"Ganas de Verte",5,319
15,343,5,"J Balvin",78,897,Jose,Suerte,4,330
15,343,5,"J Balvin",78,898,Jose,"Te Acuerdas de Mí",4,250
15,343,5,"J Balvin",78,899,Jose,"7 de Mayo",2,316
15,343,5,"J Balvin",78,900,Jose,"Lo Que Dios Quiera",3,315
16,496,6,"Justin Bieber",79,901,"My World 2.0",Baby,2,354
16,496,6,"Justin Bieber",79,902,"My World 2.0","Somebody to Love",3,214
16,496,6,"Justin Bieber",79,903,"My World 2.0","Stuck in the Moment",3,311
16,496,6,"Justin Bieber",79,904,"My World 2.0","U Smile",2,192
16,496,6,"Justin Bieber",79,905,"My World 2.0","Runaway Love",3,199
16,496,6,"Justin Bieber",79,906,"My World 2.0","Never Let You Go",5,274
16,496,6,"Justin Bieber",79,907,"My World 2.0",Overboard,1,312
16,496,6,"Justin Bieber",79,908,"My World 2.0",Eenie,3,191
16,496,6,"Justin Bieber",79,909,"My World 2.0",Up,5,322
16,496,6,"Justin Bieber",79,910,"My World 2.0","That Should Be Me",3,337
16,496,6,"Justin Bieber",80,911,"Under the Mistletoe","Only Thing I Ever Get for Christmas",1,347
16,496,6,"Justin Bieber",80,912,"Under the Mistletoe",Mistletoe,2,298
16,496,6,"Justin Bieber",80,913,"Under the Mistletoe","The Christmas Song",3,352
16,496,6,"Justin Bieber",80,914,"Under the Mistletoe","Santa Claus Is Coming to Town",1,238
16,496,6,"Justin Bieber",80,915,"Under the Mistletoe","Fa La La",4,245
16,496,6,"Justin Bieber",80,916,"Under the Mistletoe","All I Want for Christmas Is You",5,211
16,496,6,"Justin Bieber",80,917,"Under the Mistletoe","Drummer Boy",1,240
16,496,6,"Justin Bieber",80,918,"Under the Mistletoe","Christmas Eve",1,351
16,496,6,"Justin Bieber",80,919,"Under the Mistletoe","All I Want Is You",1,310
16,496,6,"Justin Bieber",80,920,"Under the Mistletoe","Home This Christmas",5,253
16,496,6,"Justin Bieber",80,921,"Under the Mistletoe","Silent Night (Reimagined)",3,264
16,496,6,"Justin Bieber",81,922,Believe,"All Around the World",4,335
16,496,6,"Justin Bieber",81,923,Believe,Boyfriend,2,333
16,496,6,"Justin Bieber",81,924,Believe,"As Long as You Love",3,284
16,496,6,"Justin Bieber",81,925,Believe,"Catching Feelings",3,298
16,496,6,"Justin Bieber",81,926,Believe,"Take You",3,210
16,496,6,"Justin Bieber",81,927,Believe,"Right Here",3,279
16,496,6,"Justin Bieber",81,928,Believe,Fall,2,333
16,496,6,"Justin Bieber",81,929,Believe,"Thought of You",3,316
16,496,6,"Justin Bieber",81,930,Believe,"Beauty and a Beate",4,198
16,496,6,"Justin Bieber",81,931,Believe,"One Love",1,316
16,496,6,"Justin Bieber",81,932,Believe,"Be Alright (Reimagined)",2,357
16,496,6,"Justin Bieber",81,933,Believe,Believe,1,311
16,496,6,"Justin Bieber",81,934,Believe,"Out of Town Girl",3,255
16,496,6,"Justin Bieber",82,935,Purpose,"Mark My Words",5,222
16,496,6,"Justin Bieber",82,936,Purpose,"I’ll Show You",3,353
16,496,6,"Justin Bieber",82,937,Purpose,"What Do You Mean?",5,222
16,496,6,"Justin Bieber",82,938,Purpose,Sorry,1,271
16,496,6,"Justin Bieber",82,939,Purpose,"Love Yourself",4,307
16,496,6,"Justin Bieber",82,940,Purpose,Company,2,330
16,496,6,"Justin Bieber",82,941,Purpose,"No Pressure",1,184
16,496,6,"Justin Bieber",82,942,Purpose,"No Sense",4,271
16,496,6,"Justin Bieber",82,943,Purpose,"The Feeling",3,259
16,496,6,"Justin Bieber",82,944,Purpose,"Chasing Life",2,305
16,496,6,"Justin Bieber",82,945,Purpose,"Where Are Ü Now",4,180
16,496,6,"Justin Bieber",82,946,Purpose,Purpose,5,247
16,496,6,"Justin Bieber",83,947,Changes,"All Around Me",5,256
16,496,6,"Justin Bieber",83,948,Changes,Habitual,3,300
16,496,6,"Justin Bieber",83,949,Changes,Committed,1,296
16,496,6,"Justin Bieber",83,950,Changes,Intentions,4,347
16,496,6,"Justin Bieber",83,951,Changes,Yummy,5,343
16,496,6,"Justin Bieber",83,952,Changes,"Running Over",3,229
16,496,6,"Justin Bieber",83,953,Changes,Available,4,236
16,496,6,"Justin Bieber",83,954,Changes,Forever,3,272
16,496,6,"Justin Bieber",83,955,Changes,"Come Around Me",2,300
16,496,6,"Justin Bieber",83,956,Changes,E.T.A.,1,314
16,496,6,"Justin Bieber",84,957,Justice,"2 Much",3,210
16,496,6,"Justin Bieber",84,958,Justice,"Deserve You",5,291
16,496,6,"Justin Bieber",84,959,Justice,"As I Am",4,236
16,496,6,"Justin Bieber",84,960,Justice,"Off My Face",4,314
16,496,6,"Justin Bieber",84,961,Justice,Holy,3,197
16,496,6,"Justin Bieber",84,962,Justice,Unstable,2,338
16,496,6,"Justin Bieber",84,963,Justice,"MLK Interlude",3,291
16,496,6,"Justin Bieber",84,964,Justice,"Die for You",1,226
16,496,6,"Justin Bieber",84,965,Justice,"Hold Me Closer",2,218
16,496,6,"Justin Bieber",84,966,Justice,Ghost,5,192
16,496,6,"Justin Bieber",84,967,Justice,Peaches,2,309
16,496,6,"Justin Bieber",84,968,Justice,"Loved by You",1,254
17,509,10,"Kanye West",85,969,"The College Dropout",Prelude,2,315
17,509,10,"Kanye West",85,970,"The College Dropout","We Don’t Care",1,358
17,509,10,"Kanye West",85,971,"The College Dropout","Graduation Day",5,296
17,509,10,"Kanye West",85,972,"The College Dropout","All Falls Down",4,246
17,509,10,"Kanye West",85,973,"The College Dropout",Spaceship,5,250
17,509,10,"Kanye West",85,974,"The College Dropout","Jesus Walks",1,352
17,509,10,"Kanye West",85,975,"The College Dropout","Never Let Me",2,293
17,509,10,"Kanye West",85,976,"The College Dropout","Get Em High",4,207
17,509,10,"Kanye West",85,977,"The College Dropout","Workout Plan",2,263
17,509,10,"Kanye West",85,978,"The College Dropout","The New Work",3,347
17,509,10,"Kanye West",85,979,"The College Dropout","Through the Wire",4,306
17,509,10,"Kanye West",85,980,"The College Dropout","Family Business",2,238
17,509,10,"Kanye West",86,981,"Late Registration","Wake Up",5,265
17,509,10,"Kanye West",86,982,"Late Registration","Heard 'Em Say",3,212
17,509,10,"Kanye West",86,983,"Late Registration","Touch the Sky",2,346
17,509,10,"Kanye West",86,984,"Late Registration","Gold Digger",1,345
17,509,10,"Kanye West",86,985,"Late Registration","Skit #1",2,238
17,509,10,"Kanye West",86,986,"Late Registration","Drive Slow",2,210
17,509,10,"Kanye West",86,987,"Late Registration","My Way Home",5,286
17,509,10,"Kanye West",86,988,"Late Registration","Crack Music",1,198
17,509,10,"Kanye West",86,989,"Late Registration",Roses,3,194
17,509,10,"Kanye West",86,990,"Late Registration","Bring Me Down",1,328
17,509,10,"Kanye West",86,991,"Late Registration",Addiction,5,195
17,509,10,"Kanye West",86,992,"Late Registration","Diamonds from Sierra Leone",1,219
17,509,10,"Kanye West",86,993,"Late Registration","Hey Mama",1,308
17,509,10,"Kanye West",87,994,Graduation,"Good Morning",3,299
17,509,10,"Kanye West",87,995,Graduation,Champion,4,319
17,509,10,"Kanye West",87,996,Graduation,Stronger,3,215
17,509,10,"Kanye West",87,997,Graduation,"I Wonder",2,194
17,509,10,"Kanye West",87,998,Graduation,"Good Life",1,190
17,509,10,"Kanye West",87,999,Graduation,"Can’t Tell Me",3,259
17,509,10,"Kanye West",87,1000,Graduation,"Barry Bonds",2,277
17,509,10,"Kanye West",87,1001,Graduation,"Drunk and Hot Girls",3,326
17,509,10,"Kanye West",87,1002,Graduation,"Flashing Lights",4,277
17,509,10,"Kanye West",87,1003,Graduation,"Everything I Am",2,238
17,509,10,"Kanye West",87,1004,Graduation,"The Glory",2,345
17,509,10,"Kanye West",87,1005,Graduation,Homecoming,1,238
17,509,10,"Kanye West",87,1006,Graduation,"Big Brother",1,285
17,509,10,"Kanye West",88,1007,"808s & Heartbreak","Say You Will",3,311
17,509,10,"Kanye West",88,1008,"808s & Heartbreak","Welcome to Heartbreak",2,342
17,509,10,"Kanye West",88,1009,"808s & Heartbreak",Heartless,2,225
17,509,10,"Kanye West",88,1010,"808s & Heartbreak","Amazing (Reimagined)",4,277
17,509,10,"Kanye West",88,1011,"808s & Heartbreak","Love Lockdown",1,356
17,509,10,"Kanye West",88,1012,"808s & Heartbreak",Paranoid,2,259
17,509,10,"Kanye West",88,1013,"808s & Heartbreak",RoboCop,2,276
17,509,10,"Kanye West",88,1014,"808s & Heartbreak","Street Lights",5,186
17,509,10,"Kanye West",88,1015,"808s & Heartbreak","Bad News",5,316
17,509,10,"Kanye West",88,1016,"808s & Heartbreak","Coldest Winter",4,240
17,509,10,"Kanye West",89,1017,"My Beautiful Dark Twisted Fantasy","Dark Fantasy",4,286
17,509,10,"Kanye West",89,1018,"My Beautiful Dark Twisted Fantasy",Gorgeous,1,241
17,509,10,"Kanye West",89,1019,"My Beautiful Dark Twisted Fantasy",Power,1,221
17,509,10,"Kanye West",89,1020,"My Beautiful Dark Twisted Fantasy","All of the Lights",1,206
17,509,10,"Kanye West",89,1021,"My Beautiful Dark Twisted Fantasy",Monster,3,194
17,509,10,"Kanye West",89,1022,"My Beautiful Dark Twisted Fantasy","So Appalled",4,227
17,509,10,"Kanye West",89,1023,"My Beautiful Dark Twisted Fantasy","Devil in a New Dress",5,183
17,509,10,"Kanye West",89,1024,"My Beautiful Dark Twisted Fantasy","Flee the Night",4,302
17,509,10,"Kanye West",89,1025,"My Beautiful Dark Twisted Fantasy","Hell of a Life",4,276
17,509,10,"Kanye West",89,1026,"My Beautiful Dark Twisted Fantasy","Blame Game",5,237
17,509,10,"Kanye West",89,1027,"My Beautiful Dark Twisted Fantasy","Lost in the World",4,242
17,509,10,"Kanye West",89,1028,"My Beautiful Dark Twisted Fantasy","Who Will Survive in America",4,339
17,509,10,"Kanye West",90,1029,Yeezus,"On Sight",5,258
17,509,10,"Kanye West",90,1030,Yeezus,"Black Skinhead",3,327
17,509,10,"Kanye West",90,1031,Yeezus,"I Am a God",2,333
17,509,10,"Kanye West",90,1032,Yeezus,"New Slaves",3,241
17,509,10,"Kanye West",90,1033,Yeezus,"Hold My Liquor",4,300
17,509,10,"Kanye West",90,1034,Yeezus,"I’m In It",4,269
17,509,10,"Kanye West",90,1035,Yeezus,"Blood on the Leaves",3,299
17,509,10,"Kanye West",90,1036,Yeezus,"Guilt Trip",1,197
17,509,10,"Kanye West",90,1037,Yeezus,"Send It Up",2,353
17,509,10,"Kanye West",90,1038,Yeezus,"Bound 2",5,272
17,509,10,"Kanye West",90,1039,Yeezus,"Yeezus Outro Jam",2,359
17,509,10,"Kanye West",91,1040,"The Life of Pablo","Ultralight Beam",3,227
17,509,10,"Kanye West",91,1041,"The Life of Pablo","Father Stretch My Hands Pt. 1",1,219
17,509,10,"Kanye West",91,1042,"The Life of Pablo","Pt. 2",3,211
17,509,10,"Kanye West",91,1043,"The Life of Pablo",Famous,2,271
17,509,10,"Kanye West",91,1044,"The Life of Pablo",Feedback,1,280
17,509,10,"Kanye West",91,1045,"The Life of Pablo","Low Lights",2,244
17,509,10,"Kanye West",91,1046,"The Life of Pablo",Highlights,4,215
17,509,10,"Kanye West",91,1047,"The Life of Pablo","Freestyle 4",1,235
17,509,10,"Kanye West",91,1048,"The Life of Pablo","I Love Kanye",3,206
17,509,10,"Kanye West",91,1049,"The Life of Pablo","Waves (Reimagined)",3,326
17,509,10,"Kanye West",91,1050,"The Life of Pablo",FML,1,184
17,509,10,"Kanye West",91,1051,"The Life of Pablo","Real Friends (Reimagined)",3,206
17,509,10,"Kanye West",91,1052,"The Life of Pablo",Wolves,2,188
17,509,10,"Kanye West",92,1053,Ye,"I Thought About Killing You",5,240
17,509,10,"Kanye West",92,1054,Ye,Yikes,1,214
17,509,10,"Kanye West",92,1055,Ye,"All Mine",3,202
17,509,10,"Kanye West",92,1056,Ye,"Wouldn’t Leave",3,328
17,509,10,"Kanye West",92,1057,Ye,"No Mistakes",3,219
17,509,10,"Kanye West",92,1058,Ye,"Ghost Town",3,289
17,509,10,"Kanye West",92,1059,Ye,"Violent Crimes",5,310
17,509,10,"Kanye West",92,1060,Ye,"Ye Interlude",2,251
17,509,10,"Kanye West",92,1061,Ye,"Egos Death",3,349
17,509,10,"Kanye West",92,1062,Ye,"West Side Story",2,224
17,509,10,"Kanye West",93,1063,"Jesus Is King","Every Hour",5,201
17,509,10,"Kanye West",93,1064,"Jesus Is King",Selah,5,321
17,509,10,"Kanye West",93,1065,"Jesus Is King","Follow God",5,337
17,509,10,"Kanye West",93,1066,"Jesus Is King","Closed on Sunday",5,334
17,509,10,"Kanye West",93,1067,"Jesus Is King","On God",2,247
17,509,10,"Kanye West",93,1068,"Jesus Is King","Everything We Need",1,283
17,509,10,"Kanye West",93,1069,"Jesus Is King",Water,3,316
17,509,10,"Kanye West",93,1070,"Jesus Is King","God Is",3,329
17,509,10,"Kanye West",93,1071,"Jesus Is King","Hands On",4,247
17,509,10,"Kanye West",93,1072,"Jesus Is King","Use This Gospel",4,253
17,509,10,"Kanye West",93,1073,"Jesus Is King","Jesus Is Lord",1,255
17,509,10,"Kanye West",94,1074,Donda,"Donda Chant",1,180
17,509,10,"Kanye West",94,1075,Donda,Jail,2,272
17,509,10,"Kanye West",94,1076,Donda,"God Breathed",4,230
17,509,10,"Kanye West",94,1077,Donda,"Off the Grid",1,358
17,509,10,"Kanye West",94,1078,Donda,Hurricane,3,257
17,509,10,"Kanye West",94,1079,Donda,"Praise God",5,342
17,509,10,"Kanye West",94,1080,Donda,Jonah,2,292
17,509,10,"Kanye West",94,1081,Donda,"Ok Ok",4,290
17,509,10,"Kanye West",94,1082,Donda,"Believe What I Say",3,359
17,509,10,"Kanye West",94,1083,Donda,"Remote Control",5,189
17,509,10,"Kanye West",94,1084,Donda,"Lunar Dreams",3,262
17,509,10,"Kanye West",94,1085,Donda,"Heaven and Hell",5,223
17,509,10,"Kanye West",94,1086,Donda,"Keep My Spirit Alive",5,247
18,520,6,"Katy Perry",95,1087,"Katy Hudson","Trust in Me",2,192
18,520,6,"Katy Perry",95,1088,"Katy Hudson",Piercing,3,211
18,520,6,"Katy Perry",95,1089,"Katy Hudson","Search Me",2,245
18,520,6,"Katy Perry",95,1090,"Katy Hudson","Last Call",4,280
18,520,6,"Katy Perry",95,1091,"Katy Hudson","Growing Pains",2,340
18,520,6,"Katy Perry",95,1092,"Katy Hudson","My Own Monst",5,261
18,520,6,"Katy Perry",95,1093,"Katy Hudson",Spit,2,182
18,520,6,"Katy Perry",95,1094,"Katy Hudson","Faith Won’t Fail",3,337
18,520,6,"Katy Perry",95,1095,"Katy Hudson",Naturally,5,322
18,520,6,"Katy Perry",95,1096,"Katy Hudson","When There's Nothing Left",2,355
18,520,6,"Katy Perry",96,1097,"One of the Boys","One of the Boys",5,357
18,520,6,"Katy Perry",96,1098,"One of the Boys","I Kissed a Girl",1,235
18,520,6,"Katy Perry",96,1099,"One of the Boys","Waking Up in Vegas",2,318
18,520,6,"Katy Perry",96,1100,"One of the Boys","Thinking of You",2,347
18,520,6,"Katy Perry",96,1101,"One of the Boys",Mannequin,5,324
18,520,6,"Katy Perry",96,1102,"One of the Boys","Ur So Gay",3,204
18,520,6,"Katy Perry",96,1103,"One of the Boys","Hot N Cold",5,337
18,520,6,"Katy Perry",96,1104,"One of the Boys","If You Can Afford Me",3,304
18,520,6,"Katy Perry",96,1105,"One of the Boys",Lost,4,273
18,520,6,"Katy Perry",96,1106,"One of the Boys","Self Inflicted",2,203
18,520,6,"Katy Perry",96,1107,"One of the Boys","I’m Still Breathing",1,324
18,520,6,"Katy Perry",96,1108,"One of the Boys",Fingerprints,2,354
18,520,6,"Katy Perry",96,1109,"One of the Boys","Cup of Tea",5,186
18,520,6,"Katy Perry",97,1110,"Teenage Dream","Teenage Dream",1,225
