customer_id,lifetime_revenue,clv_rank
18038,56.30,12945
7621,56.29,12948
9240,56.27,12949
17958,56.27,12949
6522,56.26,12951
24890,56.26,12951
8282,56.26,12951
15258,56.25,12954
18017,56.25,12954
20605,56.25,12954
14840,56.24,12957
20855,56.24,12957
7190,56.24,12957
17358,56.24,12957
6766,56.23,12961
4093,56.23,12961
12066,56.23,12961
22507,56.22,12964
641,56.22,12964
26398,56.21,12966
29579,56.21,12966
1681,56.20,12968
2307,56.20,12968
19744,56.20,12968
17398,56.20,12968
17461,56.19,12972
8158,56.19,12972
4973,56.19,12972
16244,56.18,12975
24967,56.18,12975
499,56.18,12975
12141,56.17,12978
8420,56.17,12978
12743,56.17,12978
28640,56.17,12978
3457,56.16,12982
15487,56.16,12982
7275,56.16,12982
5667,56.15,12985
26488,56.15,12985
1535,56.15,12985
2219,56.15,12985
28148,56.15,12985
17817,56.14,12990
16694,56.14,12990
29114,56.14,12990
24159,56.13,12993
9260,56.12,12994
23760,56.12,12994
6182,56.11,12996
26983,56.11,12996
3656,56.11,12996
3126,56.11,12996
15502,56.10,13000
239,56.09,13001
4663,56.08,13002
14735,56.08,13002
19262,56.07,13004
5128,56.07,13004
1319,56.07,13004
6708,56.07,13004
27252,56.06,13008
23497,56.05,13009
3829,56.05,13009
28505,56.04,13011
9250,56.04,13011
22432,56.04,13011
11727,56.04,13011
25117,56.04,13011
27204,56.03,13016
18480,56.03,13016
16807,56.02,13018
14032,56.02,13018
10912,56.02,13018
16688,56.02,13018
7940,56.01,13022
18604,56.01,13022
13714,56.01,13022
11855,56.00,13025
26942,56.00,13025
14291,56.00,13025
17514,56.00,13025
24040,56.00,13025
29447,55.99,13030
2472,55.98,13031
21431,55.98,13031
20871,55.98,13031
12040,55.97,13034
25292,55.95,13035
17739,55.95,13035
14699,55.94,13037
5228,55.93,13038
23869,55.93,13038
20095,55.92,13040
9725,55.92,13040
8398,55.91,13042
21971,55.90,13043
23286,55.90,13043
5073,55.90,13043
21773,55.90,13043
13368,55.89,13047
14564,55.89,13047
9749,55.89,13047
24679,55.89,13047
3659,55.89,13047
12299,55.87,13052
13179,55.85,13053
13889,55.85,13053
17238,55.85,13053
206,55.85,13053
20924,55.85,13053
13753,55.85,13053
2277,55.84,13059
20802,55.84,13059
20156,55.84,13059
5842,55.83,13062
11191,55.83,13062
24258,55.83,13062
11815,55.82,13065
14133,55.82,13065
6039,55.81,13067
4101,55.78,13068
3133,55.78,13068
21376,55.78,13068
6947,55.78,13068
8268,55.77,13072
24683,55.77,13072
13070,55.76,13074
9778,55.76,13074
28227,55.75,13076
8437,55.74,13077
4440,55.73,13078
2844,55.73,13078
14375,55.73,13078
15790,55.73,13078
6539,55.73,13078
28084,55.72,13083
6648,55.72,13083
19117,55.72,13083
5684,55.72,13083
18577,55.71,13087
9658,55.71,13087
5973,55.70,13089
18036,55.70,13089
27620,55.70,13089
13209,55.69,13092
24878,55.69,13092
3360,55.69,13092
1685,55.69,13092
19328,55.68,13096
20751,55.67,13097
4147,55.67,13097
14433,55.66,13099
7874,55.65,13100
11226,55.63,13101
845,55.62,13102
5363,55.62,13102
18999,55.62,13102
13761,55.62,13102
5789,55.62,13102
3934,55.61,13107
29121,55.61,13107
3724,55.61,13107
18862,55.60,13110
359,55.59,13111
11797,55.59,13111
24083,55.59,13111
729,55.58,13114
24675,55.58,13114
7862,55.58,13114
9717,55.57,13117
8992,55.56,13118
20434,55.56,13118
10171,55.56,13118
11739,55.55,13121
1562,55.55,13121
13537,55.55,13121
288,55.55,13121
9531,55.54,13125
7950,55.54,13125
3426,55.53,13127
1950,55.53,13127
5803,55.52,13129
7595,55.52,13129
6143,55.51,13131
17028,55.51,13131
27925,55.51,13131
22526,55.51,13131
9756,55.51,13131
9290,55.51,13131
28714,55.50,13137
18269,55.50,13137
2205,55.50,13137
9565,55.49,13140
800,55.48,13141
14960,55.47,13142
1538,55.47,13142
4121,55.46,13144
15873,55.46,13144
4261,55.45,13146
24121,55.44,13147
24484,55.44,13147
29736,55.43,13149
22915,55.43,13149
19602,55.43,13149
18100,55.42,13152
1977,55.42,13152
23994,55.41,13154
17309,55.41,13154
11676,55.41,13154
20349,55.41,13154
5051,55.40,13158
17163,55.40,13158
18220,55.39,13160
12406,55.39,13160
879,55.39,13160
13131,55.38,13163
14269,55.38,13163
11586,55.38,13163
18444,55.37,13166
29346,55.36,13167
28992,55.36,13167
26056,55.36,13167
28155,55.35,13170
14930,55.35,13170
22135,55.35,13170
6309,55.34,13173
28732,55.33,13174
21640,55.33,13174
18941,55.33,13174
26297,55.33,13174
7992,55.33,13174
26650,55.32,13179
24172,55.31,13180
27815,55.29,13181
15615,55.29,13181
12702,55.29,13181
19535,55.29,13181
27896,55.28,13185
7809,55.28,13185
15550,55.28,13185
20987,55.28,13185
28430,55.28,13185
19069,55.27,13190
26500,55.26,13191
2915,55.26,13191
13888,55.25,13193
6970,55.25,13193
15288,55.25,13193
28550,55.24,13196
3482,55.24,13196
3295,55.23,13198
29408,55.23,13198
22647,55.23,13198
2912,55.21,13201
14504,55.21,13201
22213,55.21,13201
4736,55.21,13201
25919,55.21,13201
16490,55.20,13206
11948,55.20,13206
9347,55.20,13206
28956,55.20,13206
8256,55.19,13210
401,55.19,13210
28098,55.17,13212
7450,55.17,13212
5384,55.17,13212
4366,55.15,13215
25875,55.15,13215
11681,55.14,13217
8999,55.14,13217
18822,55.14,13217
24150,55.14,13217
20419,55.14,13217
29358,55.14,13217
9389,55.14,13217
24219,55.13,13224
8214,55.12,13225
29630,55.12,13225
24332,55.11,13227
20198,55.11,13227
11419,55.11,13227
7720,55.11,13227
3419,55.10,13231
62,55.10,13231
13257,55.10,13231
24346,55.09,13234
20404,55.08,13235
27775,55.08,13235
12392,55.08,13235
1675,55.08,13235
18662,55.05,13239
20489,55.05,13239
21563,55.04,13241
1295,55.03,13242
18203,55.03,13242
10910,55.02,13244
7055,55.02,13244
16128,55.01,13246
545,55.01,13246
579,55.00,13248
16563,55.00,13248
29946,55.00,13248
21606,55.00,13248
5314,54.99,13252
27445,54.99,13252
16703,54.99,13252
12400,54.98,13255
5304,54.97,13256
7776,54.96,13257
15716,54.95,13258
10565,54.95,13258
21100,54.94,13260
26755,54.94,13260
2258,54.93,13262
12388,54.92,13263
10819,54.90,13264
14126,54.89,13265
6004,54.89,13265
19523,54.89,13265
1578,54.89,13265
2948,54.89,13265
13401,54.89,13265
13976,54.88,13271
6111,54.88,13271
5527,54.88,13271
28675,54.87,13274
4731,54.86,13275
9077,54.85,13276
11969,54.85,13276
18383,54.85,13276
10569,54.84,13279
11206,54.84,13279
10830,54.84,13279
3157,54.84,13279
15970,54.84,13279
2563,54.84,13279
23910,54.83,13285
5373,54.83,13285
3549,54.83,13285
24592,54.83,13285
3002,54.82,13289
22690,54.82,13289
20086,54.81,13291
13980,54.81,13291
22180,54.81,13291
19410,54.81,13291
29203,54.80,13295
12534,54.79,13296
29992,54.79,13296
3760,54.79,13296
22322,54.79,13296
17585,54.79,13296
11759,54.79,13296
9742,54.78,13302
4637,54.78,13302
29508,54.78,13302
18127,54.77,13305
16286,54.77,13305
3671,54.77,13305
19584,54.76,13308
20587,54.76,13308
22561,54.76,13308
8366,54.76,13308
1049,54.75,13312
28892,54.75,13312
17217,54.74,13314
25882,54.73,13315
7978,54.72,13316
17334,54.72,13316
22651,54.71,13318
29,54.71,13318
4198,54.70,13320
17990,54.70,13320
8221,54.70,13320
20305,54.70,13320
13243,54.69,13324
10259,54.69,13324
17235,54.69,13324
28259,54.69,13324
27851,54.68,13328
8324,54.68,13328
23340,54.68,13328
27550,54.67,13331
22256,54.66,13332
22471,54.66,13332
13734,54.66,13332
684,54.65,13335
21724,54.65,13335
23636,54.65,13335
3679,54.65,13335
24687,54.64,13339
5798,54.64,13339
10376,54.64,13339
8561,54.64,13339
15516,54.63,13343
10428,54.63,13343
9815,54.63,13343
3592,54.63,13343
23419,54.62,13347
5185,54.61,13348
20812,54.61,13348
18286,54.61,13348
10630,54.60,13351
16032,54.60,13351
6865,54.59,13353
12155,54.58,13354
14168,54.58,13354
8526,54.58,13354
21817,54.58,13354
6222,54.57,13358
18934,54.57,13358
21377,54.57,13358
14668,54.56,13361
28249,54.56,13361
5591,54.56,13361
627,54.55,13364
19598,54.54,13365
29384,54.54,13365
18175,54.54,13365
12413,54.54,13365
23155,54.53,13369
7155,54.53,13369
27356,54.52,13371
24527,54.52,13371
19083,54.52,13371
11686,54.51,13374
12949,54.51,13374
6829,54.51,13374
18337,54.51,13374
29904,54.50,13378
13390,54.49,13379
6343,54.49,13379
27899,54.49,13379
26518,54.49,13379
17531,54.48,13383
29288,54.48,13383
11838,54.48,13383
1530,54.47,13386
19995,54.47,13386
25306,54.46,13388
3978,54.46,13388
7482,54.46,13388
9495,54.46,13388
24838,54.45,13392
24027,54.45,13392
14809,54.45,13392
15226,54.44,13395
15903,54.43,13396
24317,54.42,13397
20159,54.42,13397
17289,54.41,13399
2899,54.41,13399
8445,54.41,13399
6965,54.40,13402
12890,54.39,13403
5481,54.39,13403
23204,54.39,13403
15019,54.39,13403
21166,54.38,13407
27589,54.38,13407
20173,54.38,13407
18472,54.37,13410
25792,54.37,13410
3939,54.37,13410
17786,54.37,13410
9938,54.37,13410
1465,54.36,13415
6093,54.36,13415
29611,54.35,13417
2595,54.35,13417
3410,54.35,13417
7985,54.35,13417
8410,54.34,13421
14812,54.33,13422
29296,54.33,13422
16526,54.33,13422
17456,54.32,13425
5045,54.31,13426
3660,54.31,13426
14124,54.31,13426
20730,54.31,13426
8371,54.31,13426
24859,54.30,13431
21354,54.29,13432
28032,54.29,13432
2380,54.29,13432
11117,54.28,13435
712,54.28,13435
17014,54.28,13435
3530,54.27,13438
12554,54.27,13438
3146,54.26,13440
1559,54.26,13440
13308,54.25,13442
19253,54.25,13442
19786,54.25,13442
10323,54.25,13442
23483,54.24,13446
27577,54.24,13446
5479,54.24,13446
11131,54.24,13446
6391,54.23,13450
16523,54.22,13451
22066,54.22,13451
9243,54.22,13451
11889,54.22,13451
23617,54.21,13455
11099,54.21,13455
5472,54.21,13455
13511,54.21,13455
18331,54.21,13455
17617,54.20,13460
25635,54.20,13460
571,54.20,13460
19668,54.20,13460
26411,54.19,13464
17982,54.19,13464
10934,54.19,13464
6181,54.19,13464
6285,54.18,13468
21181,54.18,13468
18757,54.18,13468
12911,54.17,13471
1567,54.16,13472
4482,54.15,13473
13788,54.15,13473
29333,54.15,13473
25400,54.14,13476
13117,54.14,13476
13515,54.14,13476
15681,54.13,13479
16893,54.13,13479
21418,54.11,13481
3726,54.10,13482
13986,54.10,13482
853,54.10,13482
18497,54.09,13485
9732,54.09,13485
5777,54.09,13485
20021,54.09,13485
12794,54.08,13489
7354,54.08,13489
4568,54.08,13489
9661,54.07,13492
23369,54.07,13492
17089,54.06,13494
4657,54.05,13495
7552,54.05,13495
7729,54.05,13495
8069,54.05,13495
14395,54.05,13495
3607,54.05,13495
25111,54.04,13501
7600,54.03,13502
13948,54.02,13503
12818,54.02,13503
4488,54.02,13503
2534,54.02,13503
21226,54.02,13503
7695,54.01,13508
5662,54.01,13508
17321,54.00,13510
18869,54.00,13510
23049,54.00,13510
14467,54.00,13510
2125,53.98,13514
27982,53.98,13514
10770,53.97,13516
10437,53.97,13516
2182,53.96,13518
4378,53.95,13519
6390,53.95,13519
21026,53.94,13521
20697,53.94,13521
22391,53.94,13521
10331,53.94,13521
10195,53.93,13525
23676,53.92,13526
16460,53.92,13526
19536,53.92,13526
26563,53.92,13526
6575,53.91,13530
3785,53.90,13531
19688,53.90,13531
22737,53.90,13531
13780,53.90,13531
6521,53.89,13535
16578,53.89,13535
25711,53.88,13537
29847,53.88,13537
14298,53.88,13537
2678,53.88,13537
4208,53.88,13537
8617,53.88,13537
27310,53.87,13543
7012,53.87,13543
28091,53.86,13545
15855,53.86,13545
22390,53.85,13547
3470,53.85,13547
17150,53.83,13549
6649,53.81,13550
26868,53.80,13551
27631,53.80,13551
25827,53.80,13551
16644,53.80,13551
3084,53.78,13555
16852,53.77,13556
6860,53.77,13556
24840,53.77,13556
24651,53.77,13556
11605,53.76,13560
852,53.76,13560
24812,53.75,13562
5758,53.75,13562
23753,53.75,13562
21923,53.73,13565
8136,53.73,13565
24,53.71,13567
20242,53.71,13567
11679,53.70,13569
27335,53.70,13569
363,53.69,13571
23215,53.69,13571
9826,53.67,13573
4651,53.66,13574
20253,53.66,13574
5574,53.65,13576
10648,53.64,13577
9206,53.64,13577
14205,53.64,13577
11537,53.64,13577
29659,53.63,13581
11418,53.63,13581
25261,53.63,13581
29654,53.63,13581
21857,53.63,13581
11953,53.61,13586
9557,53.61,13586
23742,53.61,13586
16023,53.61,13586
12023,53.60,13590
26043,53.59,13591
9835,53.59,13591
4432,53.59,13591
23679,53.58,13594
11434,53.58,13594
7040,53.58,13594
14164,53.58,13594
29784,53.58,13594
24444,53.58,13594
26825,53.57,13600
8729,53.57,13600
10158,53.57,13600
15312,53.57,13600
4980,53.57,13600
13674,53.57,13600
27983,53.56,13606
28257,53.56,13606
3374,53.56,13606
5122,53.55,13609
10667,53.54,13610
3137,53.54,13610
18101,53.53,13612
15746,53.53,13612
26051,53.53,13612
2829,53.53,13612
14841,53.52,13616
14422,53.52,13616
1116,53.52,13616
12168,53.52,13616
87,53.50,13620
22159,53.49,13621
10092,53.48,13622
4521,53.48,13622
24253,53.48,13622
16539,53.48,13622
10454,53.48,13622
17455,53.47,13627
24405,53.47,13627
25871,53.47,13627
21047,53.46,13630
4788,53.46,13630
5397,53.46,13630
28825,53.46,13630
2425,53.45,13634
19302,53.45,13634
15672,53.45,13634
25816,53.44,13637
10705,53.42,13638
18315,53.40,13639
20838,53.40,13639
20074,53.40,13639
16647,53.39,13642
8123,53.39,13642
23968,53.38,13644
23729,53.38,13644
21231,53.38,13644
13126,53.37,13647
29126,53.37,13647
20523,53.35,13649
26528,53.35,13649
8787,53.35,13649
6239,53.35,13649
9484,53.35,13649
5927,53.34,13654
26946,53.34,13654
20582,53.34,13654
17952,53.34,13654
2438,53.32,13658
15430,53.32,13658
26652,53.32,13658
9993,53.32,13658
2322,53.32,13658
25744,53.31,13663
11195,53.31,13663
28359,53.31,13663
296,53.31,13663
18586,53.30,13667
24595,53.30,13667
8869,53.29,13669
16956,53.29,13669
29780,53.28,13671
10887,53.28,13671
1185,53.27,13673
1090,53.27,13673
23495,53.26,13675
11444,53.25,13676
1676,53.23,13677
949,53.22,13678
21830,53.22,13678
12374,53.22,13678
23322,53.22,13678
13796,53.22,13678
10185,53.22,13678
12682,53.22,13678
967,53.21,13685
15893,53.21,13685
2617,53.21,13685
19349,53.21,13685
16528,53.21,13685
2717,53.21,13685
10720,53.20,13691
21415,53.20,13691
7785,53.19,13693
396,53.19,13693
20758,53.19,13693
12173,53.19,13693
5015,53.19,13693
10901,53.19,13693
28485,53.18,13699
26948,53.17,13700
29999,53.17,13700
29526,53.17,13700
7076,53.17,13700
13897,53.16,13704
18805,53.16,13704
22904,53.15,13706
28537,53.15,13706
3750,53.15,13706
23807,53.15,13706
21369,53.14,13710
14669,53.14,13710
25930,53.13,13712
14834,53.13,13712
6035,53.12,13714
27179,53.12,13714
25572,53.11,13716
15451,53.11,13716
14106,53.11,13716
648,53.10,13719
9312,53.10,13719
644,53.10,13719
12350,53.10,13719
14023,53.10,13719
16349,53.09,13724
25912,53.09,13724
29450,53.09,13724
7232,53.09,13724
18683,53.09,13724
13819,53.08,13729
7677,53.08,13729
24005,53.06,13731
1013,53.06,13731
22845,53.06,13731
25523,53.06,13731
14117,53.05,13735
17735,53.02,13736
21424,53.02,13736
1948,53.02,13736
29008,53.02,13736
7129,53.01,13740
14611,53.01,13740
21765,53.01,13740
1555,53.01,13740
13400,53.00,13744
12231,53.00,13744
7878,53.00,13744
24231,53.00,13744
5576,53.00,13744
3721,53.00,13744
12241,52.99,13750
13801,52.98,13751
19938,52.97,13752
17276,52.97,13752
7850,52.97,13752
6078,52.97,13752
17110,52.96,13756
7808,52.96,13756
10212,52.96,13756
21776,52.96,13756
3849,52.96,13756
24037,52.96,13756
29402,52.95,13762
2655,52.94,13763
17656,52.94,13763
19063,52.94,13763
14040,52.92,13766
9067,52.92,13766
25384,52.91,13768
21118,52.91,13768
19587,52.91,13768
8108,52.91,13768
23383,52.91,13768
3271,52.90,13773
18302,52.90,13773
13478,52.90,13773
4687,52.89,13776
7514,52.89,13776
651,52.89,13776
12917,52.88,13779
10737,52.88,13779
902,52.88,13779
18816,52.88,13779
19618,52.88,13779
25249,52.88,13779
2405,52.88,13779
18769,52.87,13786
23578,52.87,13786
22851,52.87,13786
13432,52.87,13786
7748,52.87,13786
19053,52.86,13791
13365,52.86,13791
14579,52.85,13793
143,52.85,13793
23603,52.84,13795
15697,52.84,13795
23139,52.83,13797
9280,52.83,13797
14349,52.83,13797
10625,52.83,13797
25627,52.83,13797
12154,52.82,13802
14253,52.81,13803
20508,52.81,13803
27792,52.80,13805
23208,52.80,13805
4884,52.79,13807
21402,52.79,13807
19090,52.79,13807
15930,52.78,13810
3359,52.77,13811
24482,52.77,13811
28363,52.77,13811
347,52.76,13814
8952,52.76,13814
11995,52.76,13814
22838,52.75,13817
18440,52.75,13817
23373,52.75,13817
410,52.75,13817
26762,52.75,13817
23975,52.74,13822
14990,52.73,13823
28354,52.73,13823
18963,52.73,13823
3377,52.73,13823
16873,52.72,13827
7969,52.72,13827
5754,52.72,13827
29002,52.71,13830
17380,52.70,13831
10051,52.69,13832
2360,52.69,13832
21884,52.69,13832
29167,52.68,13835
23857,52.67,13836
5742,52.67,13836
21383,52.66,13838
25626,52.65,13839
3115,52.65,13839
12391,52.65,13839
229,52.64,13842
24848,52.64,13842
8941,52.64,13842
11972,52.64,13842
11792,52.63,13846
18406,52.63,13846
24756,52.63,13846
19729,52.63,13846
3996,52.62,13850
10654,52.61,13851
27536,52.61,13851
14563,52.61,13851
11443,52.60,13854
18499,52.60,13854
21692,52.59,13856
18182,52.59,13856
24138,52.59,13856
15963,52.58,13859
27944,52.58,13859
19764,52.57,13861
17215,52.57,13861
10695,52.56,13863
3832,52.56,13863
1061,52.54,13865
18368,52.53,13866
26201,52.53,13866
3933,52.52,13868
9728,52.52,13868
22063,52.51,13870
1215,52.50,13871
28802,52.49,13872
22118,52.49,13872
786,52.49,13872
4075,52.49,13872
7516,52.49,13872
4424,52.49,13872
8780,52.48,13878
8177,52.48,13878
14997,52.48,13878
6501,52.47,13881
17560,52.47,13881
6212,52.46,13883
26244,52.45,13884
5043,52.45,13884
14443,52.45,13884
25271,52.45,13884
17470,52.44,13888
5600,52.44,13888
9005,52.43,13890
2994,52.43,13890
301,52.42,13892
11684,52.42,13892
17308,52.42,13892
18186,52.40,13895
23228,52.40,13895
16537,52.40,13895
3188,52.40,13895
21336,52.39,13899
13619,52.39,13899
8625,52.39,13899
11863,52.39,13899
10716,52.38,13903
21532,52.37,13904
12867,52.37,13904
6816,52.37,13904
2114,52.37,13904
13908,52.36,13908
2916,52.36,13908
25165,52.35,13910
17881,52.35,13910
17185,52.35,13910
21256,52.35,13910
12200,52.35,13910
14697,52.35,13910
7753,52.34,13916
29685,52.34,13916
11548,52.34,13916
6811,52.33,13919
21877,52.33,13919
4020,52.33,13919
8360,52.32,13922
12786,52.32,13922
9354,52.31,13924
3993,52.31,13924
2432,52.31,13924
15370,52.31,13924
24901,52.31,13924
17109,52.30,13929
20226,52.30,13929
2876,52.30,13929
24714,52.30,13929
26565,52.29,13933
24689,52.28,13934
20527,52.27,13935
22053,52.27,13935
25656,52.27,13935
17285,52.27,13935
17573,52.26,13939
22380,52.26,13939
10894,52.26,13939
12157,52.25,13942
18619,52.25,13942
10790,52.25,13942
24152,52.24,13945
19903,52.24,13945
19051,52.24,13945
29841,52.24,13945
3477,52.24,13945
10175,52.23,13950
14983,52.23,13950
3681,52.22,13952
8193,52.22,13952
10102,52.22,13952
14986,52.21,13955
15534,52.21,13955
27798,52.20,13957
2697,52.20,13957
3134,52.19,13959
4624,52.19,13959
11227,52.19,13959
2199,52.19,13959
26309,52.18,13963
18393,52.18,13963
3456,52.18,13963
22052,52.17,13966
1519,52.17,13966
29283,52.16,13968
17651,52.16,13968
1756,52.16,13968
4100,52.15,13971
12148,52.15,13971
27907,52.13,13973
4356,52.13,13973
24492,52.12,13975
26960,52.12,13975
25952,52.12,13975
19675,52.12,13975
18407,52.12,13975
4216,52.11,13980
4057,52.11,13980
10929,52.11,13980
22146,52.10,13983
260,52.09,13984
18858,52.09,13984
24402,52.08,13986
6716,52.08,13986
590,52.08,13986
3428,52.08,13986
29320,52.07,13990
4153,52.07,13990
6348,52.07,13990
3573,52.06,13993
15707,52.06,13993
27322,52.05,13995
218,52.05,13995
9419,52.05,13995
6899,52.04,13998
20769,52.04,13998
5,52.04,13998
19700,52.04,13998
2993,52.04,13998
28691,52.03,14003
7618,52.02,14004
16340,52.01,14005
22753,52.01,14005
816,52.00,14007
17121,51.99,14008
25211,51.99,14008
29299,51.98,14010
15081,51.97,14011
4826,51.97,14011
17406,51.95,14013
18532,51.95,14013
14469,51.95,14013
19220,51.94,14016
22411,51.94,14016
4262,51.94,14016
4564,51.94,14016
11614,51.93,14020
17805,51.92,14021
14184,51.90,14022
14722,51.90,14022
4545,51.90,14022
25374,51.87,14025
617,51.87,14025
26648,51.87,14025
25026,51.86,14028
18162,51.86,14028
2701,51.86,14028
23695,51.85,14031
21246,51.84,14032
11723,51.83,14033
7387,51.83,14033
14525,51.83,14033
2571,51.82,14036
29528,51.82,14036
11856,51.81,14038
27330,51.81,14038
8847,51.81,14038
2891,51.81,14038
21065,51.80,14042
24792,51.80,14042
22712,51.79,14044
20535,51.79,14044
2673,51.78,14046
5090,51.77,14047
5467,51.76,14048
25613,51.76,14048
23264,51.75,14050
5616,51.75,14050
28911,51.75,14050
328,51.74,14053
24300,51.73,14054
1078,51.73,14054
2027,51.73,14054
6104,51.73,14054
6487,51.72,14058
21435,51.72,14058
26956,51.71,14060
2682,51.71,14060
1008,51.71,14060
2805,51.69,14063
12461,51.69,14063
19922,51.69,14063
18727,51.69,14063
22567,51.69,14063
28173,51.69,14063
7924,51.68,14069
13822,51.67,14070
28480,51.67,14070
24386,51.66,14072
11749,51.66,14072
10576,51.66,14072
11355,51.65,14075
12812,51.65,14075
7124,51.65,14075
4157,51.63,14078
3489,51.63,14078
10680,51.62,14080
13103,51.62,14080
25752,51.61,14082
998,51.61,14082
18606,51.61,14082
25620,51.61,14082
11199,51.61,14082
14645,51.61,14082
9726,51.61,14082
15946,51.61,14082
10409,51.60,14090
17127,51.58,14091
9014,51.57,14092
17042,51.57,14092
10301,51.57,14092
1124,51.57,14092
16293,51.56,14096
18721,51.56,14096
27201,51.56,14096
21085,51.55,14099
26785,51.55,14099
25376,51.55,14099
24314,51.54,14102
5552,51.53,14103
13266,51.53,14103
20854,51.53,14103
5329,51.53,14103
22861,51.52,14107
5635,51.51,14108
26690,51.51,14108
27271,51.51,14108
9795,51.51,14108
11671,51.50,14112
29165,51.50,14112
24164,51.49,14114
29519,51.49,14114
12607,51.47,14116
323,51.46,14117
3695,51.46,14117
17578,51.45,14119
3506,51.45,14119
25723,51.44,14121
7432,51.44,14121
15613,51.43,14123
14338,51.43,14123
3150,51.41,14125
12989,51.40,14126
13588,51.40,14126
16021,51.39,14128
21422,51.38,14129
12485,51.38,14129
3454,51.38,14129
6587,51.38,14129
16407,51.38,14129
27537,51.38,14129
2382,51.38,14129
19068,51.37,14136
25470,51.37,14136
29478,51.36,14138
18616,51.36,14138
27938,51.35,14140
24793,51.35,14140
15210,51.34,14142
16131,51.34,14142
16635,51.34,14142
23866,51.33,14145
29622,51.33,14145
29553,51.33,14145
10057,51.33,14145
5749,51.33,14145
11761,51.33,14145
13730,51.32,14151
23346,51.32,14151
22006,51.31,14153
19715,51.30,14154
18441,51.30,14154
7216,51.29,14156
24546,51.29,14156
6342,51.29,14156
8253,51.29,14156
16755,51.28,14160
12936,51.28,14160
4065,51.27,14162
9209,51.27,14162
13994,51.27,14162
3000,51.27,14162
4867,51.26,14166
22297,51.26,14166
8112,51.26,14166
29209,51.26,14166
28209,51.26,14166
4891,51.25,14171
7071,51.25,14171
962,51.25,14171
24409,51.24,14174
8799,51.23,14175
2162,51.23,14175
6694,51.23,14175
12991,51.23,14175
24958,51.22,14179
28419,51.22,14179
27964,51.21,14181
22085,51.21,14181
19041,51.21,14181
12016,51.21,14181
19520,51.21,14181
24308,51.20,14186
13551,51.20,14186
27587,51.20,14186
17504,51.20,14186
17515,51.19,14190
17768,51.19,14190
14581,51.19,14190
24227,51.19,14190
7010,51.19,14190
16936,51.18,14195
16114,51.18,14195
5834,51.17,14197
10426,51.16,14198
21148,51.16,14198
2836,51.16,14198
23069,51.16,14198
29647,51.14,14202
11715,51.14,14202
23635,51.14,14202
9458,51.13,14205
29015,51.12,14206
25895,51.12,14206
26188,51.11,14208
4409,51.11,14208
11108,51.10,14210
5338,51.10,14210
21616,51.10,14210
20258,51.09,14213
28705,51.09,14213
20622,51.09,14213
10060,51.08,14216
26900,51.07,14217
1026,51.07,14217
1478,51.06,14219
17449,51.06,14219
18571,51.05,14221
28453,51.05,14221
9910,51.05,14221
5965,51.05,14221
28122,51.04,14225
6946,51.04,14225
24013,51.03,14227
1444,51.03,14227
7678,51.03,14227
20424,51.03,14227
4653,51.02,14231
25706,51.02,14231
478,51.02,14231
2080,51.01,14234
22367,51.01,14234
26206,51.00,14236
13276,51.00,14236
2213,51.00,14236
18843,51.00,14236
16388,50.99,14240
10347,50.99,14240
12690,50.99,14240
1700,50.99,14240
22385,50.98,14244
12463,50.98,14244
5357,50.98,14244
18310,50.98,14244
20718,50.97,14248
7420,50.97,14248
23566,50.97,14248
15712,50.97,14248
6198,50.97,14248
12572,50.97,14248
24931,50.95,14254
7914,50.95,14254
5462,50.95,14254
20748,50.94,14257
3259,50.93,14258
13682,50.93,14258
6957,50.92,14260
20793,50.92,14260
22801,50.91,14262
1980,50.91,14262
5296,50.90,14264
29985,50.90,14264
5524,50.90,14264
11217,50.89,14267
15250,50.88,14268
12273,50.88,14268
20035,50.88,14268
23840,50.88,14268
6371,50.87,14272
22404,50.87,14272
21436,50.87,14272
24514,50.86,14275
27755,50.86,14275
19865,50.86,14275
17385,50.86,14275
65,50.86,14275
3961,50.84,14280
22482,50.84,14280
11937,50.84,14280
16971,50.83,14283
16843,50.83,14283
22559,50.83,14283
16081,50.83,14283
1483,50.83,14283
16989,50.83,14283
18519,50.82,14289
4618,50.82,14289
18260,50.81,14291
21623,50.81,14291
17224,50.81,14291
20981,50.81,14291
21543,50.80,14295
13302,50.80,14295
19285,50.79,14297
11479,50.79,14297
22806,50.79,14297
28748,50.79,14297
3664,50.79,14297
26811,50.78,14302
12528,50.78,14302
19657,50.78,14302
20958,50.78,14302
23946,50.78,14302
5846,50.77,14307
3551,50.76,14308
21932,50.76,14308
19782,50.76,14308
15026,50.75,14311
23984,50.74,14312
16309,50.74,14312
26996,50.74,14312
24867,50.74,14312
11120,50.72,14316
28267,50.72,14316
27426,50.71,14318
26289,50.71,14318
19695,50.70,14320
17229,50.70,14320
18088,50.70,14320
23445,50.68,14323
16297,50.68,14323
28021,50.67,14325
18191,50.67,14325
3124,50.67,14325
16450,50.66,14328
25904,50.66,14328
25478,50.65,14330
3734,50.64,14331
724,50.64,14331
859,50.63,14333
3349,50.63,14333
12530,50.63,14333
24882,50.63,14333
4572,50.62,14337
22901,50.61,14338
6219,50.60,14339
18569,50.59,14340
20857,50.58,14341
3326,50.57,14342
13854,50.57,14342
29869,50.57,14342
20752,50.56,14345
9570,50.55,14346
6271,50.55,14346
20284,50.54,14348
4138,50.53,14349
