album_id,album_name,artist_name,artist_type,total_revenue,total_vendor_cost,profit,profit_margin_percent
567,"Sacred Hearts (Memoirs)","Jeffrey Brown",Non-Famous,32158.10,36058.25,-3900.15,-12.13
568,"Broken Whispers (Chronicles)","Jeffrey Cole",Non-Famous,43600.58,53980.16,-10379.58,-23.81
569,"Ocean Roses (Verse)","Jeffrey Hernandez",Non-Famous,20343.96,27770.26,-7426.30,-36.50
570,"Lunar Paths (Redux)","Jeffrey Herrera",Non-Famous,51617.17,61806.22,-10189.05,-19.74
571,"Hidden Letters (Reprise)","Jeffrey King",Non-Famous,47358.27,72376.40,-25018.13,-52.83
572,"Neon Shadows (Tales)","Jeffrey Sanchez",Non-Famous,63409.66,87053.20,-23643.54,-37.29
573,"Whisper Serenade (Sessions)","Jeffrey Wilson",Non-Famous,45406.75,56051.04,-10644.29,-23.44
574,"Radiant Lights (Verse)","Jenna Dyer",Non-Famous,50995.88,76935.88,-25940.00,-50.87
575,"Sapphire Letters (Sessions)","Jenna Garcia",Non-Famous,35300.50,50321.52,-15021.02,-42.55
576,"Wild Tides (Blueprint)","Jennifer Bowen",Non-Famous,27785.22,38328.78,-10543.56,-37.95
577,"Ashen Tides (Verse)","Jennifer Davis",Non-Famous,27492.25,41370.10,-13877.85,-50.48
578,"Electric Temples","Jennifer Dyer",Non-Famous,54087.88,65034.00,-10946.12,-20.24
579,"Blazing Roses (Anthology)","Jennifer Gray",Non-Famous,35846.08,39809.12,-3963.04,-11.06
580,"Golden Whispers (Vol. I)","Jennifer Harris",Non-Famous,30309.44,33580.61,-3271.17,-10.79
581,"Midnight Hearts (Anthology)","Jennifer Horton",Non-Famous,26064.94,29104.74,-3039.80,-11.66
582,"Broken Temples (Archives)","Jennifer Jensen",Non-Famous,34471.36,50951.22,-16479.86,-47.81
583,"Moonlit Roses (Chronicles)","Jennifer Johnson",Non-Famous,32235.35,38769.84,-6534.49,-20.27
584,"Neon Stories (Vol. II)","Jennifer Lin",Non-Famous,44988.00,51276.75,-6288.75,-13.98
585,"Sacred Lights (Saga)","Jennifer Mckenzie",Non-Famous,20614.00,20006.56,607.44,2.95
586,"Midnight Signals (Reprise)","Jennifer Miller",Non-Famous,50332.53,64540.08,-14207.55,-28.23
587,"Crimson Stories (Saga)","Jennifer Patrick",Non-Famous,56630.31,71326.56,-14696.25,-25.95
588,"Distant Signals (Saga)","Jennifer Robinson",Non-Famous,47273.79,59199.28,-11925.49,-25.23
589,"Hidden Echoes (Reprise)","Jennifer Smith",Non-Famous,44655.00,69049.14,-24394.14,-54.63
590,"Obsidian Whispers (Vol. II)","Jennifer White",Non-Famous,52681.59,44935.56,7746.03,14.70
591,"Crimson Reflections","Jenny Fowler",Non-Famous,41275.08,50401.05,-9125.97,-22.11
592,"Crimson Rooms (Memoirs)","Jenny Hall",Non-Famous,25833.37,36083.30,-10249.93,-39.68
593,"Shattered Shadows","Jenny Russell",Non-Famous,42435.03,51755.90,-9320.87,-21.97
594,"Radiant Stories (Chronicles)","Jenny Ryan",Non-Famous,41274.95,50090.04,-8815.09,-21.36
595,"Ocean Desire (Reprise)","Jeremy Hines",Non-Famous,68188.33,88982.95,-20794.62,-30.50
596,"Lunar Letters (Chronicles)","Jeremy Manning",Non-Famous,45215.52,64321.92,-19106.40,-42.26
597,"Broken Serenade (Vol. II)","Jeremy Sosa",Non-Famous,80639.80,101150.52,-20510.72,-25.44
598,"Blazing Signals (Anthology)","Jeremy Thomas",Non-Famous,31249.68,41257.37,-10007.69,-32.02
599,"Distant Souls (Diaries)","Jeremy Wiley",Non-Famous,32032.77,39300.80,-7268.03,-22.69
600,"Midnight Rhythms (Tales)","Jermaine Parks",Non-Famous,27279.06,49053.90,-21774.84,-79.82
601,"Wild Letters (Edition)","Jerry Burch",Non-Famous,28872.50,32634.00,-3761.50,-13.03
602,"Midnight Temples (Chronicles)","Jerry Fitzpatrick",Non-Famous,35285.46,45611.50,-10326.04,-29.26
603,"Silent Waves (Redux)","Jesse Guzman",Non-Famous,30572.74,35318.34,-4745.60,-15.52
604,"Wild Reflections (Soundtrack)","Jesse Jimenez",Non-Famous,44660.55,57390.33,-12729.78,-28.50
605,"Ashen Rhythms (Anthology)","Jesse Mcpherson",Non-Famous,45408.06,53308.20,-7900.14,-17.40
606,"Distant Serenade (Vol. I)","Jessica Brown",Non-Famous,22940.01,29243.60,-6303.59,-27.48
607,"Blazing Whispers","Jessica Crawford",Non-Famous,41554.70,51695.35,-10140.65,-24.40
608,"Paper Paradise","Jessica Fields",Non-Famous,84159.27,93725.39,-9566.12,-11.37
609,"Fading Stories","Jessica Gonzales",Non-Famous,39580.38,58586.88,-19006.50,-48.02
610,"Paper Serenade (Saga)","Jessica Henderson",Non-Famous,83881.92,110365.68,-26483.76,-31.57
611,"Frost Hearts (Saga)","Jessica Hobbs",Non-Famous,48378.87,56153.52,-7774.65,-16.07
612,"Infinite Voices (Sessions)","Jessica Robinson",Non-Famous,25036.83,31705.56,-6668.73,-26.64
613,"Shattered Whispers","Jessica Sanchez",Non-Famous,25520.58,40386.15,-14865.57,-58.25
614,"Hidden Visions (Vol. I)","Jessica Short",Non-Famous,32653.14,51765.28,-19112.14,-58.53
615,"Lunar Temples (Tales)","Jessica White",Non-Famous,36305.22,46823.40,-10518.18,-28.97
616,"Storm Signals (Soundtrack)","Jessica Williamson",Non-Famous,52028.61,64025.85,-11997.24,-23.06
617,"Hidden Reflections","Jill Chan",Non-Famous,23235.52,22275.00,960.52,4.13
618,"Blazing Dreams (Edition)","Jill Ramirez",Non-Famous,50314.60,60602.70,-10288.10,-20.45
619,"Obsidian Serenade (Blueprint)","Jill Smith",Non-Famous,28104.30,31929.22,-3824.92,-13.61
620,"Silent Roses (Memoirs)","Jill Wilson",Non-Famous,37301.37,44101.20,-6799.83,-18.23
621,"Midnight Reflections (Chronicles)","Jillian Hooper",Non-Famous,31809.78,37670.16,-5860.38,-18.42
622,"Infinite Paradise (Verse)","Jillian Wilson",Non-Famous,30635.50,40021.38,-9385.88,-30.64
623,"Neon Shadows (Reprise)","Jim Gray",Non-Famous,66253.11,80018.79,-13765.68,-20.78
624,"Sapphire Desire","Jo Sanchez",Non-Famous,44042.01,52567.20,-8525.19,-19.36
625,"Fading Desire (Reprise)","Joan Barber MD",Non-Famous,31626.64,49733.43,-18106.79,-57.25
626,"Whisper Confessions (Archives)","Joann Bender",Non-Famous,20473.11,28987.24,-8514.13,-41.59
627,"Radiant Roses (Blueprint)","Jodi Reynolds",Non-Famous,21426.34,26105.31,-4678.97,-21.84
628,"Echo Paradise (Saga)","Joe Melendez",Non-Famous,27869.38,41082.18,-13212.80,-47.41
629,"Storm Rooms (Vol. I)","John Byrd",Non-Famous,46249.92,45643.16,606.76,1.31
630,"Neon Waves (Tales)","John Castillo",Non-Famous,34125.00,40755.00,-6630.00,-19.43
631,"Moonlit Desire (Chronicles)","John Crawford",Non-Famous,33459.84,40174.12,-6714.28,-20.07
632,"Obsidian Desire (Memoirs)","John Cruz",Non-Famous,46218.87,58674.00,-12455.13,-26.95
633,"Electric Stories (Diaries)","John Faulkner",Non-Famous,46212.66,59842.02,-13629.36,-29.49
634,"Wild Signals (Anthology)","John Harris",Non-Famous,23221.64,38705.89,-15484.25,-66.68
635,"Paper Visions (Vol. II)","John Lee",Non-Famous,36181.44,35312.64,868.80,2.40
636,"Sapphire Whispers (Reprise)","John Mckee",Non-Famous,27548.46,30298.75,-2750.29,-9.98
637,"Shattered Confessions (Soundtrack)","John Trujillo",Non-Famous,16551.47,22834.08,-6282.61,-37.96
638,"Burning Lights (Verse)","John Wade",Non-Famous,45684.70,49173.48,-3488.78,-7.64
639,"Whisper Reflections","John Young",Non-Famous,44604.04,55476.36,-10872.32,-24.38
640,"Broken Serenade (Memoirs)","Johnny Lucas",Non-Famous,32879.60,32477.62,401.98,1.22
641,"Silent Shadows (Vol. I)","Johnny Willis",Non-Famous,20175.48,30297.98,-10122.50,-50.17
642,"Glass Tides (Archives)","Jon Rogers",Non-Famous,33446.15,42664.96,-9218.81,-27.56
643,"Shattered Paradise (Edition)","Jonathan Anderson",Non-Famous,41074.56,53307.80,-12233.24,-29.78
644,"Neon Confessions (Soundtrack)","Jonathan Clayton",Non-Famous,23969.68,31962.72,-7993.04,-33.35
645,"Lunar Roses (Tales)","Jonathan Jones",Non-Famous,25723.53,28747.44,-3023.91,-11.76
646,"Sacred Confessions (Soundtrack)","Jonathan Smith",Non-Famous,23417.94,29150.88,-5732.94,-24.48
647,"Electric Confessions (Diaries)","Jonathan Wright",Non-Famous,28985.32,37214.93,-8229.61,-28.39
648,"Radiant Echoes (Vol. II)","Jonathon Howard",Non-Famous,42433.82,56379.82,-13946.00,-32.87
649,"Whisper Rooms (Tales)","Jordan Fox",Non-Famous,55245.63,72050.80,-16805.17,-30.42
650,"Broken Letters (Memoirs)","Jordan Long",Non-Famous,25851.76,39440.70,-13588.94,-52.56
651,"Shattered Rooms (Sessions)","Jordan White",Non-Famous,33028.32,44934.56,-11906.24,-36.05
652,"Sapphire Rooms (Vol. I)","Jose Fisher",Non-Famous,39102.30,50415.16,-11312.86,-28.93
653,"Hidden Whispers (Chronicles)","Joseph Davis",Non-Famous,58285.50,55311.01,2974.49,5.10
654,"Paper Waves (Saga)","Joseph Floyd",Non-Famous,16121.31,16029.30,92.01,0.57
655,"Sapphire Letters (Vol. I)","Joseph Gray",Non-Famous,62571.60,98655.41,-36083.81,-57.67
656,"Broken Letters (Soundtrack)","Joseph Khan",Non-Famous,46414.08,59344.74,-12930.66,-27.86
657,"Wild Temples (Edition)","Joseph Leonard",Non-Famous,47349.36,76873.68,-29524.32,-62.35
658,"Golden Stories","Joseph Ortega",Non-Famous,41589.34,61281.04,-19691.70,-47.35
659,"Golden Visions","Joseph Wright",Non-Famous,34040.82,39996.45,-5955.63,-17.50
660,"Infinite Signals (Tales)","Joseph Yates",Non-Famous,39942.30,58908.30,-18966.00,-47.48
661,"Shattered Lights (Vol. II)","Joshua Dennis",Non-Famous,34980.54,46687.31,-11706.77,-33.47
662,"Neon Voices (Vol. II)","Joshua Ellison",Non-Famous,46445.35,63358.20,-16912.85,-36.41
663,"Hidden Rhythms (Vol. II)","Joshua Evans",Non-Famous,45219.60,52998.40,-7778.80,-17.20
664,"Wild Rhythms","Joshua Hess",Non-Famous,53626.80,67318.70,-13691.90,-25.53
665,"Midnight Dreams (Archives)","Joshua Johnson",Non-Famous,41909.40,58609.98,-16700.58,-39.85
666,"Golden Rooms (Reprise)","Joshua Kirk",Non-Famous,46118.40,64765.68,-18647.28,-40.43
667,"Fading Dreams (Blueprint)","Joshua Nguyen",Non-Famous,42384.21,49302.67,-6918.46,-16.32
668,"Ocean Lights","Joshua Salazar",Non-Famous,57169.17,72996.00,-15826.83,-27.68
669,"Neon Desire (Tales)","Joshua Thomas",Non-Famous,48493.30,49684.50,-1191.20,-2.46
670,"Burning Rooms (Blueprint)","Joshua Thompson",Non-Famous,43973.01,50286.13,-6313.12,-14.36
671,"Shattered Voices (Reprise)","Joshua Torres",Non-Famous,20188.08,30325.54,-10137.46,-50.22
672,"Crimson Letters (Saga)","Joshua Walsh",Non-Famous,36311.60,37902.42,-1590.82,-4.38
673,"Blazing Serenade (Archives)","Juan Martinez",Non-Famous,43210.80,53762.68,-10551.88,-24.42
674,"Velvet Tides (Vol. I)","Judy Bowen",Non-Famous,70679.54,104521.71,-33842.17,-47.88
675,"Echo Waves (Blueprint)","Julie Castro",Non-Famous,27707.68,32333.49,-4625.81,-16.70
676,"Ocean Roses (Reprise)","Julie Garrett",Non-Famous,63499.08,72130.50,-8631.42,-13.59
677,"Hidden Lights (Verse)","Julie Griffith",Non-Famous,30309.84,38712.80,-8402.96,-27.72
678,"Electric Paradise (Archives)","Julie Myers",Non-Famous,49026.24,63819.70,-14793.46,-30.17
679,"Glass Rooms (Soundtrack)","Justin Cannon",Non-Famous,68296.32,87981.98,-19685.66,-28.82
680,"Ashen Rooms (Saga)","Justin Collins",Non-Famous,35243.26,47091.62,-11848.36,-33.62
681,"Shattered Voices (Soundtrack)","Justin Davidson",Non-Famous,44292.00,51216.66,-6924.66,-15.63
682,"Sacred Lights (Chronicles)","Justin Elliott",Non-Famous,47285.66,57650.10,-10364.44,-21.92
683,"Fading Lights (Vol. I)","Justin Johnson",Non-Famous,46707.15,60051.25,-13344.10,-28.57
684,"Obsidian Rooms (Verse)","Justin Kent",Non-Famous,51948.75,53598.96,-1650.21,-3.18
685,"Fading Serenade (Soundtrack)","Justin Long",Non-Famous,24887.38,36610.92,-11723.54,-47.11
686,"Storm Dreams (Diaries)","Justin Reynolds",Non-Famous,51646.08,65398.38,-13752.30,-26.63
687,"Storm Paradise (Saga)","Justin Smith",Non-Famous,40856.92,47231.91,-6374.99,-15.60
688,"Obsidian Lights (Archives)","Kaitlin Smith",Non-Famous,29262.22,35803.75,-6541.53,-22.35
689,"Echo Rooms","Kaitlin Whitaker",Non-Famous,64190.56,89802.90,-25612.34,-39.90
690,"Ashen Tides (Reprise)","Kaitlyn Cameron",Non-Famous,52162.56,68657.94,-16495.38,-31.62
691,"Velvet Roses (Blueprint)","Kara Johnson",Non-Famous,59016.44,82274.70,-23258.26,-39.41
692,"Frost Dreams","Katherine Baldwin",Non-Famous,38095.95,43561.48,-5465.53,-14.35
693,"Frost Rooms (Blueprint)","Katherine Hammond",Non-Famous,30139.89,42712.67,-12572.78,-41.71
694,"Velvet Waves","Katherine Randolph",Non-Famous,25345.71,36487.20,-11141.49,-43.96
695,"Midnight Stories (Diaries)","Kathleen Fields",Non-Famous,42255.15,46066.54,-3811.39,-9.02
696,"Obsidian Tides (Edition)","Kathleen Miller",Non-Famous,30983.04,36200.08,-5217.04,-16.84
697,"Infinite Waves (Archives)","Kathleen Ware",Non-Famous,30919.05,42623.90,-11704.85,-37.86
698,"Echo Echoes (Vol. I)","Kathryn Sanders",Non-Famous,45190.44,52716.30,-7525.86,-16.65
699,"Silent Waves (Sessions)","Kathy Turner",Non-Famous,38907.82,50833.92,-11926.10,-30.65
700,"Obsidian Paths (Memoirs)","Katrina Walters",Non-Famous,37614.78,46268.32,-8653.54,-23.01
701,"Obsidian Shadows (Edition)","Kayla Crawford",Non-Famous,37755.20,54230.68,-16475.48,-43.64
702,"Neon Rooms (Diaries)","Kayla Franklin",Non-Famous,58988.40,56632.40,2356.00,3.99
703,"Shattered Whispers (Reprise)","Kayla Gilmore",Non-Famous,32897.40,39670.40,-6773.00,-20.59
704,"Distant Letters (Memoirs)","Kayla Williams",Non-Famous,45210.48,65660.77,-20450.29,-45.23
705,"Velvet Paths (Verse)","Kaylee Mclean",Non-Famous,34685.00,42256.77,-7571.77,-21.83
706,"Crimson Rooms (Anthology)","Kaylee Williams",Non-Famous,20000.64,25268.46,-5267.82,-26.34
707,"Burning Desire (Soundtrack)","Kelsey Cook",Non-Famous,37201.80,42234.40,-5032.60,-13.53
708,"Lunar Roses (Archives)","Kelsey Hansen",Non-Famous,69704.31,90395.07,-20690.76,-29.68
709,"Radiant Whispers (Blueprint)","Kenneth Gallagher",Non-Famous,32059.01,37796.85,-5737.84,-17.90
710,"Ocean Temples (Chronicles)","Kenneth Maldonado",Non-Famous,24060.14,32291.01,-8230.87,-34.21
711,"Blazing Rhythms (Vol. I)","Kenneth Oliver",Non-Famous,42419.26,50467.66,-8048.40,-18.97
712,"Burning Horizons (Tales)","Kenneth Pittman",Non-Famous,44343.95,56167.58,-11823.63,-26.66
713,"Shattered Tides (Diaries)","Kerry Wood",Non-Famous,50977.95,59617.50,-8639.55,-16.95
714,"Sacred Serenade (Reprise)","Kevin Brock",Non-Famous,64760.36,69941.16,-5180.80,-8.00
715,"Silent Paths (Redux)","Kevin Jones Jr.",Non-Famous,30515.28,41792.06,-11276.78,-36.95
716,"Neon Lights (Verse)","Kevin Ortega",Non-Famous,47375.58,63017.90,-15642.32,-33.02
717,"Sapphire Visions (Vol. II)","Kevin Simon",Non-Famous,29630.16,45410.76,-15780.60,-53.26
718,"Moonlit Letters (Verse)","Kevin Smith",Non-Famous,36621.45,59827.20,-23205.75,-63.37
719,"Crimson Visions (Reprise)","Kevin Wells",Non-Famous,36721.44,48541.01,-11819.57,-32.19
720,"Echo Tides (Memoirs)","Kimberly Dickerson",Non-Famous,32718.60,45139.72,-12421.12,-37.96
721,"Midnight Whispers (Tales)","Kimberly Farmer",Non-Famous,39842.70,47054.01,-7211.31,-18.10
722,"Sapphire Rooms (Chronicles)","Kimberly Ford",Non-Famous,60566.40,83495.50,-22929.10,-37.86
723,"Blazing Confessions (Redux)","Kimberly Gilmore",Non-Famous,27811.42,34204.50,-6393.08,-22.99
724,"Radiant Lights (Sessions)","Kimberly King",Non-Famous,35118.13,60124.05,-25005.92,-71.21
725,"Storm Serenade (Archives)","Kimberly Long",Non-Famous,63925.41,75619.44,-11694.03,-18.29
726,"Crimson Roses (Memoirs)","Kimberly Perez",Non-Famous,34553.79,51580.66,-17026.87,-49.28
727,"Midnight Signals (Diaries)","Kimberly Salazar",Non-Famous,68837.38,100836.48,-31999.10,-46.49
728,"Whisper Echoes (Chronicles)","Kimberly Vaughn",Non-Famous,25819.42,29011.48,-3192.06,-12.36
729,"Infinite Serenade (Vol. II)","Kimberly Wise",Non-Famous,35227.08,45632.60,-10405.52,-29.54
730,"Midnight Reflections (Vol. I)","Kristen Thomas",Non-Famous,45417.41,53117.56,-7700.15,-16.95
731,"Ashen Shadows (Reprise)","Kristi Barker",Non-Famous,20491.68,20986.44,-494.76,-2.41
732,"Crimson Letters (Verse)","Kristi Joseph",Non-Famous,55796.58,76741.02,-20944.44,-37.54
733,"Shattered Paradise (Blueprint)","Kristi Morales",Non-Famous,29637.96,34759.68,-5121.72,-17.28
734,"Whisper Dreams (Vol. II)","Kristin Edwards",Non-Famous,54165.60,71802.00,-17636.40,-32.56
735,"Radiant Horizons (Saga)","Kristin Gay",Non-Famous,31860.24,45424.03,-13563.79,-42.57
736,"Radiant Temples (Blueprint)","Kristin Scott",Non-Famous,27889.38,43911.60,-16022.22,-57.45
737,"Burning Lights (Edition)","Kristina Davis",Non-Famous,40710.60,50024.70,-9314.10,-22.88
738,"Fading Tides (Verse)","Kristina Garcia",Non-Famous,54517.65,59351.00,-4833.35,-8.87
739,"Shattered Tides (Memoirs)","Kristy Perry",Non-Famous,36610.38,51012.16,-14401.78,-39.34
740,"Lunar Temples (Vol. I)","Kristy Terry",Non-Famous,60620.50,80246.48,-19625.98,-32.38
741,"Ocean Tides (Anthology)","Krystal Davis",Non-Famous,37332.90,46522.71,-9189.81,-24.62
742,"Golden Whispers (Soundtrack)","Kyle Cummings",Non-Famous,50375.93,80005.47,-29629.54,-58.82
743,"Midnight Reflections (Archives)","Kyle Dean",Non-Famous,59774.22,80663.04,-20888.82,-34.95
744,"Ashen Reflections (Memoirs)","Larry Cox",Non-Famous,25619.60,34168.04,-8548.44,-33.37
745,"Neon Desire (Redux)","Laura Figueroa",Non-Famous,27744.86,31945.20,-4200.34,-15.14
746,"Neon Confessions (Blueprint)","Laura Garza",Non-Famous,31539.05,35568.88,-4029.83,-12.78
747,"Burning Signals (Soundtrack)","Laura Mora",Non-Famous,52185.85,59231.04,-7045.19,-13.50
748,"Hidden Lights (Archives)","Laura Perez",Non-Famous,78254.74,99216.00,-20961.26,-26.79
749,"Moonlit Souls (Blueprint)","Laura Robinson",Non-Famous,39949.50,50463.60,-10514.10,-26.32
750,"Velvet Temples (Saga)","Lauren Lambert",Non-Famous,29439.72,31021.92,-1582.20,-5.37
751,"Infinite Hearts (Vol. II)","Lauren Roberts",Non-Famous,44932.44,67671.56,-22739.12,-50.61
752,"Crimson Confessions (Soundtrack)","Laurie Morgan",Non-Famous,35673.80,55620.00,-19946.20,-55.91
753,"Crimson Waves (Tales)","Laurie Thomas",Non-Famous,57212.67,81553.80,-24341.13,-42.55
754,"Obsidian Shadows (Redux)","Lawrence Sanchez",Non-Famous,49759.68,52303.15,-2543.47,-5.11
755,"Storm Paradise (Redux)","Leah Nguyen",Non-Famous,22661.91,28476.00,-5814.09,-25.66
756,"Velvet Tides (Verse)","Lee Turner",Non-Famous,19892.79,20199.33,-306.54,-1.54
757,"Hidden Tides (Tales)","Leonard Henderson",Non-Famous,37598.22,53418.75,-15820.53,-42.08
758,"Sapphire Temples (Vol. I)","Leslie Boyd",Non-Famous,43324.05,57832.74,-14508.69,-33.49
759,"Frost Souls (Tales)","Leslie Cameron",Non-Famous,30775.14,36719.22,-5944.08,-19.31
760,"Electric Lights (Memoirs)","Leslie Ramirez",Non-Famous,57024.66,78268.94,-21244.28,-37.25
761,"Ocean Rhythms (Reprise)","Linda Burton",Non-Famous,29176.32,37962.65,-8786.33,-30.11
762,"Burning Waves (Memoirs)","Linda Cameron",Non-Famous,54418.50,65115.60,-10697.10,-19.66
763,"Paper Horizons (Vol. II)","Lindsay Roberts",Non-Famous,43973.19,63203.58,-19230.39,-43.73
764,"Lunar Paradise (Edition)","Linkin Park",Famous,47599.20,56000.93,-8401.73,-17.65
765,"Golden Tides (Archives)","Lisa Clark",Non-Famous,49791.84,60102.56,-10310.72,-20.71
766,"Sacred Rooms (Vol. II)","Lisa Cox",Non-Famous,30746.82,42533.40,-11786.58,-38.33
767,"Distant Signals (Redux)","Lisa Garner",Non-Famous,46600.40,60029.55,-13429.15,-28.82
768,"Radiant Lights (Chronicles)","Lisa Juarez",Non-Famous,28270.68,39896.44,-11625.76,-41.12
769,"Radiant Confessions","Lisa Lopez",Non-Famous,39788.00,61970.04,-22182.04,-55.75
770,"Shattered Shadows (Verse)","Lisa Macdonald",Non-Famous,49735.08,64935.32,-15200.24,-30.56
771,"Fading Visions (Saga)","Lisa Mccormick",Non-Famous,54596.70,71629.92,-17033.22,-31.20
772,"Hidden Dreams (Vol. II)","Lisa Medina",Non-Famous,79046.76,127476.58,-48429.82,-61.27
773,"Golden Temples (Archives)","Lisa Osborn",Non-Famous,72309.05,82894.68,-10585.63,-14.64
774,"Broken Souls (Anthology)","Lisa Schultz",Non-Famous,55048.09,73093.44,-18045.35,-32.78
775,"Ocean Waves (Blueprint)","Lisa Wilkerson",Non-Famous,70224.28,68162.85,2061.43,2.94
776,"Hidden Stories (Edition)","Loretta Flores",Non-Famous,27001.50,36073.02,-9071.52,-33.60
777,"Velvet Souls (Diaries)","Louis Gilbert",Non-Famous,67552.65,84838.95,-17286.30,-25.59
778,"Broken Lights (Redux)","Luis Fonsi",Famous,25931.04,34101.32,-8170.28,-31.51
779,"Obsidian Waves (Archives)","Luis Kelley",Non-Famous,27759.51,32757.76,-4998.25,-18.01
780,"Midnight Whispers (Verse)","Luis Oliver",Non-Famous,45489.33,45619.50,-130.17,-0.29
781,"Sacred Stories (Tales)","Luis Wallace",Non-Famous,50777.82,57088.98,-6311.16,-12.43
782,"Echo Roses (Chronicles)","Luke Hughes",Non-Famous,35621.58,39948.15,-4326.57,-12.15
783,"Golden Reflections (Verse)","Lydia Smith",Non-Famous,48461.70,60566.48,-12104.78,-24.98
784,"Fading Shadows (Vol. II)","Mackenzie Terry",Non-Famous,49004.88,54068.04,-5063.16,-10.33
785,"Wild Paths",Madonna,Famous,47357.76,63226.95,-15869.19,-33.51
786,"Moonlit Waves (Reprise)","Marcus Hernandez",Non-Famous,26887.00,30971.80,-4084.80,-15.19
787,"Ocean Letters (Vol. I)","Margaret Hartman",Non-Famous,67050.90,74794.50,-7743.60,-11.55
788,"Broken Shadows","Margaret Rich",Non-Famous,38980.55,51969.09,-12988.54,-33.32
789,"Sacred Confessions (Archives)","Margaret Williams",Non-Famous,42149.75,54545.65,-12395.90,-29.41
790,"Storm Tides (Vol. I)","Maria Fox",Non-Famous,21877.92,27565.50,-5687.58,-26.00
791,"Radiant Paradise (Blueprint)","Maria Garcia",Non-Famous,56299.98,71922.50,-15622.52,-27.75
792,"Radiant Reflections","Maria Johnson",Non-Famous,35273.00,50338.80,-15065.80,-42.71
793,"Echo Shadows","Maria Rowland",Non-Famous,54922.14,75247.20,-20325.06,-37.01
794,"Fading Tides (Blueprint)","Maria Tucker",Non-Famous,22378.40,31915.26,-9536.86,-42.62
795,"Silent Signals (Tales)","Mario Green",Non-Famous,81264.40,92137.54,-10873.14,-13.38
796,"Velvet Rooms (Tales)","Marissa Carr",Non-Famous,38795.25,53952.82,-15157.57,-39.07
797,"Distant Souls (Blueprint)","Marissa Lee",Non-Famous,32683.35,39827.40,-7144.05,-21.86
798,"Fading Signals (Anthology)","Marissa Rose",Non-Famous,50461.20,72365.16,-21903.96,-43.41
799,"Ashen Signals (Saga)","Mark Bates",Non-Famous,36715.80,57203.20,-20487.40,-55.80
800,"Moonlit Desire (Anthology)","Mark Boyd",Non-Famous,41861.82,42716.10,-854.28,-2.04
801,"Hidden Rooms (Archives)","Mark Lewis",Non-Famous,54663.39,68884.34,-14220.95,-26.02
802,"Midnight Voices (Redux)","Mark Parker",Non-Famous,22809.33,28821.25,-6011.92,-26.36
803,"Ashen Serenade (Soundtrack)","Mark Parks",Non-Famous,44230.51,65936.28,-21705.77,-49.07
804,"Neon Desire (Blueprint)","Mark Santos",Non-Famous,87106.95,119430.01,-32323.06,-37.11
805,"Glass Voices (Redux)","Mark Warren",Non-Famous,38074.56,49913.85,-11839.29,-31.10
806,"Broken Lights (Tales)","Martin Johnson",Non-Famous,55087.53,64230.65,-9143.12,-16.60
807,"Paper Confessions (Soundtrack)","Mary Anderson",Non-Famous,27096.76,37171.68,-10074.92,-37.18
808,"Obsidian Lights (Chronicles)","Mary Hicks",Non-Famous,41973.80,54382.38,-12408.58,-29.56
809,"Radiant Shadows (Tales)","Mary Owens",Non-Famous,32077.25,46330.00,-14252.75,-44.43
810,"Lunar Paths (Tales)","Mary Smith",Non-Famous,27710.08,36261.68,-8551.60,-30.86
811,"Sacred Temples","Mary Wright",Non-Famous,34945.28,45286.02,-10340.74,-29.59
812,"Crimson Desire (Chronicles)","Mason West",Non-Famous,25074.83,35549.85,-10475.02,-41.78
813,"Broken Temples (Diaries)","Matthew Anderson",Non-Famous,67455.04,79039.80,-11584.76,-17.17
814,"Burning Whispers (Diaries)","Matthew Chaney",Non-Famous,54578.37,62574.22,-7995.85,-14.65
815,"Radiant Serenade (Tales)","Matthew Hahn",Non-Famous,29502.08,39806.14,-10304.06,-34.93
816,"Fading Visions (Anthology)","Matthew Hayes",Non-Famous,49448.56,71996.10,-22547.54,-45.60
817,"Broken Rooms (Blueprint)","Matthew Lee",Non-Famous,31689.30,35483.64,-3794.34,-11.97
818,"Midnight Stories (Soundtrack)","Matthew Perry",Non-Famous,24836.76,45412.06,-20575.30,-82.84
819,"Paper Reflections (Reprise)","Matthew Scott MD",Non-Famous,24048.64,22987.35,1061.29,4.41
820,"Infinite Roses (Diaries)","Matthew Taylor",Non-Famous,56831.68,69042.60,-12210.92,-21.49
821,"Broken Echoes (Redux)","Matthew Tyler",Non-Famous,21947.04,23621.00,-1673.96,-7.63
822,"Echo Serenade (Saga)","Matthew Woods",Non-Famous,24864.60,33402.00,-8537.40,-34.34
823,"Broken Visions (Sessions)","Maurice Burnett",Non-Famous,36487.10,48928.46,-12441.36,-34.10
824,"Infinite Paths","Meagan Russell",Non-Famous,54247.05,78254.16,-24007.11,-44.26
825,"Frost Signals (Memoirs)","Megan Carlson",Non-Famous,39719.79,41508.90,-1789.11,-4.50
826,"Lunar Signals","Megan Jackson",Non-Famous,19222.40,29060.24,-9837.84,-51.18
827,"Frost Stories (Saga)","Megan Sandoval",Non-Famous,73167.48,95284.98,-22117.50,-30.23
828,"Fading Hearts (Chronicles)","Megan Vasquez",Non-Famous,47775.60,57268.00,-9492.40,-19.87
